Date,Value
200404,1.24
200405,0.08
200406,0.01
200407,0.01
200408,0.00
200409,0.09
200410,4.80
200411,2.76
200412,12.96
200501,6.65
200502,5.27
200503,7.64
200504,2.66
200505,5.51
200506,1.00
200507,0.00
200508,0.01
200509,0.00
200510,1.42
200511,3.55
200512,21.89
200601,7.35
200602,5.89
200603,12.82
200604,8.90
200605,0.60
200606,0.01
200607,0.01
200608,0.00
200609,0.00
200610,0.50
200611,4.18
200612,7.91
200701,0.64
200702,11.19
200703,0.42
200704,2.44
200705,0.53
200706,0.00
200707,0.09
200708,0.00
200709,0.10
200710,3.62
200711,0.76
200712,7.01
200801,15.81
200802,4.69
200803,0.37
200804,0.31
200805,0.05
200806,0.00
200807,0.00
200808,0.00
200809,0.07
200810,1.46
200811,3.99
200812,4.13
200901,0.78
200902,10.85
200903,3.63
200904,0.78
200905,3.25
200906,0.04
200907,0.01
200908,0.00
200909,0.19
200910,4.25
200911,1.59
200912,4.16
201001,14.86
201002,6.41
201003,4.32
201004,6.90
201005,2.58
201006,0.08
201007,0.01
201008,0.01
201009,0.11
201010,5.43
201011,4.18
201012,12.04
201101,2.40
201102,6.78
201103,13.06
201104,0.71
201105,2.61
201106,1.38
201107,0.02
201108,0.00
201109,0.01
201110,2.46
201111,3.14
201112,0.28
201201,8.08
201202,2.30
201203,10.39
201204,2.90
201205,0.24
201206,0.04
201207,0.01
201208,0.00
201209,0.00
201210,2.00
201211,10.85
201212,14.22
201301,1.22
201302,0.56
201303,2.33
201304,1.67
201305,0.29
201306,1.21
201307,0.02
201308,0.01
201309,0.69
201310,0.00
201311,1.51
201312,0.61
201401,0.25
201402,12.65
201403,5.42
201404,1.84
201405,0.05
201406,0.00
201407,0.02
201408,0.08
201409,0.89
201410,1.05
201411,4.16
201412,17.78
201501,0.19
201502,5.47
201503,0.28
201504,2.07
201505,0.18
201506,0.18
201507,0.08
201508,0.06
201509,0.62
201510,0.18
201511,2.01
201512,10.11
201601,12.73
201602,1.33
201603,12.23
201604,1.57
