Date,Value
199211,0.24
199212,9.46
199301,15.06
199302,8.71
199303,3.60
199304,1.23
199305,1.11
199306,0.64
199307,0.00
199308,0.01
199309,0.02
199310,0.69
199311,2.87
199312,4.30
199401,3.12
199402,7.58
199403,0.78
199404,2.23
199405,1.83
199406,0.03
199407,0.00
199408,0.00
199409,0.05
199410,0.83
199411,6.60
199412,3.64
199501,18.87
199502,0.71
199503,12.72
199504,3.97
199505,1.47
199506,0.98
199507,0.01
199508,0.00
199509,0.00
199510,0.01
199511,0.23
199512,9.08
199601,9.67
199602,10.63
199603,3.96
199604,2.01
199605,3.10
199606,0.02
199607,0.00
199608,0.00
199609,0.02
199610,1.98
199611,6.41
199612,14.64
199701,13.29
199702,0.31
199703,0.89
199704,0.65
199705,0.25
199706,0.25
199707,0.00
199708,0.31
199709,0.01
199710,0.78
199711,9.63
199712,4.36
199801,14.30
199802,20.32
199803,4.73
199804,3.34
199805,3.93
199806,0.17
199807,0.01
199808,0.00
199809,0.13
199810,0.93
199811,5.71
199812,2.08
199901,7.55
199902,8.96
199903,4.58
199904,2.74
199905,0.08
199906,0.22
199907,0.00
199908,0.05
199909,0.19
199910,0.35
199911,3.73
199912,0.68
200001,12.26
200002,13.77
200003,2.83
200004,2.07
200005,1.13
200006,0.27
200007,0.01
200008,0.15
200009,0.34
200010,4.46
200011,1.21
200012,1.03
200101,6.55
200102,8.20
200103,3.10
200104,2.40
200105,0.00
200106,0.10
200107,0.01
200108,0.03
200109,0.16
200110,0.66
200111,6.79
200112,12.19
200201,2.91
200202,2.29
200203,3.60
200204,0.48
200205,0.98
200206,0.02
200207,0.01
200208,0.05
200209,0.01
200210,0.01
200211,5.25
200212,16.46
200301,1.76
200302,2.48
200303,1.94
200304,5.39
200305,1.25
200306,0.05
200307,0.00
200308,0.04
200309,0.02
200310,0.32
200311,3.46
200312,11.46
200401,3.91
200402,7.61
200403,1.15
200404,0.48
200405,0.08
200406,0.01
200407,0.04
200408,0.01
200409,0.09
200410,5.50
200411,2.34
200412,10.25
200501,7.27
200502,6.06
200503,7.36
200504,2.90
200505,1.55
200506,0.89
200507,0.03
200508,0.01
200509,0.06
200510,0.23
200511,1.92
200512,14.76
200601,5.95
200602,3.20
200603,11.77
200604,7.97
200605,0.76
200606,0.01
200607,0.00
200608,0.00
200609,0.00
200610,0.45
200611,2.47
200612,5.10
200701,1.18
200702,6.96
200703,0.45
200704,1.60
200705,0.37
200706,0.01
200707,0.02
200708,0.01
200709,0.43
200710,1.67
200711,0.65
200712,3.80
200801,13.39
200802,5.30
200803,0.36
200804,0.40
200805,0.00
200806,0.00
200807,0.01
200808,0.01
200809,0.01
200810,0.84
200811,3.09
200812,3.90
200901,1.70
200902,10.77
200903,3.46
200904,0.51
200905,1.05
200906,0.06
200907,0.01
200908,0.02
200909,0.21
200910,5.85
200911,0.31
200912,4.38
201001,9.91
201002,6.14
201003,3.44
201004,5.40
201005,0.90
201006,0.01
201007,0.02
201008,0.04
201009,0.01
201010,2.14
201011,4.09
201012,10.16
201101,2.37
201102,7.10
201103,10.34
201104,0.67
201105,1.62
201106,1.01
201107,0.01
201108,0.01
201109,0.00
201110,2.43
201111,2.70
201112,0.20
201201,4.11
201202,1.54
201203,7.54
201204,3.86
201205,0.06
201206,0.30
201207,0.06
201208,0.01
201209,0.01
201210,0.83
201211,6.55
201212,11.15
201301,1.01
201302,0.56
201303,1.49
201304,0.94
201305,0.03
201306,0.09
201307,0.03
201308,0.01
201309,0.30
201310,0.11
201311,0.89
201312,0.61
201401,0.08
201402,7.44
201403,3.71
201404,1.66
201405,0.05
201406,0.01
201407,0.08
201408,0.01
201409,0.75
201410,0.83
201411,3.91
201412,14.98
201501,0.00
201502,3.65
201503,0.52
201504,1.85
201505,0.29
201506,0.06
201507,0.06
201508,0.06
201509,0.02
201510,0.10
201511,3.77
201512,6.64
201601,11.48
201602,1.16
201603,10.33
201604,1.68
201605,0.25
201606,0.00
201607,0.02
201608,0.03
201609,0.01
201610,5.40
201611,3.05
201612,7.03
201701,19.27
201702,14.61
201703,5.03
201704,4.06
201705,0.05
201706,0.09
201707,0.00
201708,0.01
201709,0.09
201710,0.21
201711,4.05
