Date,Value
197803,9.94
197804,2.97
197805,0.04
197806,0.01
197807,0.00
197808,0.01
197809,0.83
197810,0.00
197811,2.22
197812,1.66
197901,5.82
197902,4.58
197903,5.12
197904,0.02
197905,0.05
197906,0.00
197907,0.00
197908,0.00
197909,0.41
197910,0.71
197911,0.80
197912,2.12
198001,5.39
198002,9.36
198003,2.81
198004,1.29
198005,0.30
198006,0.00
198007,0.05
198008,0.00
198009,0.00
198010,0.10
198011,0.00
198012,1.20
198101,4.13
198102,2.97
198103,6.66
198104,0.65
198105,0.04
198106,0.00
198107,0.00
198108,0.00
198109,0.00
198110,0.76
198111,1.65
198112,0.74
198201,3.91
198202,0.95
198203,5.92
198204,3.60
198205,0.01
198206,0.03
198207,0.00
198208,0.05
198209,0.58
198210,1.31
198211,5.23
198212,2.52
198301,9.29
198302,6.69
198303,8.61
198304,4.45
198305,0.26
198306,0.01
198307,0.00
198308,0.20
198309,0.24
198310,1.52
198311,3.77
198312,4.10
198401,0.17
198402,0.34
198403,0.49
198404,0.59
198405,0.00
198406,0.05
198407,0.03
198408,0.08
198409,0.20
198410,0.42
198411,3.20
198412,5.10
198501,1.18
198502,1.29
198503,1.72
198504,0.07
198505,0.00
198506,0.00
198507,0.01
198508,0.01
198509,0.10
198510,0.55
198511,4.83
198512,1.00
198601,2.12
198602,6.61
198603,5.50
198604,0.78
198605,0.03
198606,0.00
198607,0.00
198608,0.00
198609,0.62
198610,0.06
198611,1.23
198612,1.01
198701,2.13
198702,1.93
198703,3.67
198704,0.19
198705,0.05
198706,0.07
198707,0.02
198708,0.00
198709,0.00
198710,2.27
198711,1.84
198712,4.49
198801,2.64
198802,2.95
198803,0.55
198804,3.79
198805,0.12
198806,0.10
198807,0.01
198808,0.00
198809,0.01
198810,0.00
198811,1.00
198812,4.47
198901,0.48
198902,2.25
198903,0.70
198904,0.20
198905,0.39
198906,0.00
198907,0.00
198908,0.00
198909,0.55
198910,0.41
198911,0.42
198912,0.01
199001,3.19
199002,2.23
199003,0.31
199004,0.37
199005,0.63
199006,0.01
199007,0.00
199008,0.00
199009,0.20
199010,0.00
199011,0.43
199012,0.46
199101,1.51
199102,2.67
199103,14.19
199104,0.15
199105,0.00
199106,0.12
199107,0.04
199108,0.05
199109,0.01
199110,0.41
199111,0.14
199112,4.80
199201,2.87
199202,9.96
199203,3.85
199204,0.02
199205,0.07
199206,0.01
199207,0.18
199208,0.00
199209,0.06
199210,1.07
199211,0.00
199212,4.91
199301,9.46
199302,8.91
199303,5.05
199304,0.04
199305,0.14
199306,0.24
199307,0.00
