Date,Value
198908,0.52
198909,1.38
198910,6.35
198911,3.18
198912,3.23
199001,14.86
199002,9.02
199003,5.91
199004,2.96
199005,8.79
199006,2.03
199007,0.81
199008,2.15
199009,0.24
199010,4.81
199011,5.26
199012,4.55
199101,7.93
199102,4.85
199103,13.29
199104,4.80
199105,3.80
199106,0.52
199107,1.20
199108,1.23
199109,0.01
199110,3.30
199111,6.01
199112,4.78
199201,6.53
199202,9.69
199203,5.17
199204,8.92
199205,0.18
199206,2.54
199207,0.57
199208,0.04
199209,0.64
199210,5.04
199211,7.35
199212,18.71
199301,12.46
199302,10.08
199303,11.27
199304,14.07
199305,8.90
199306,2.51
199307,1.07
199308,0.77
199309,0.05
199310,1.55
199311,3.03
199312,12.61
199401,9.77
199402,7.91
199403,3.56
199404,3.95
199405,3.51
199406,0.97
199407,0.05
199408,0.00
199409,0.85
199410,2.29
199411,16.07
199412,11.31
199501,25.87
199502,4.65
199503,19.77
199504,10.62
199505,3.25
199506,3.66
199507,0.52
199508,0.36
199509,1.07
199510,1.39
199511,8.28
199512,24.06
199601,18.18
199602,15.84
199603,8.84
199604,10.89
199605,7.12
199606,0.42
199607,0.23
199608,0.01
199609,2.45
199610,7.22
199611,12.18
199612,36.18
199701,16.06
199702,4.61
199703,6.28
199704,6.72
199705,2.55
199706,1.74
199707,0.11
199708,1.43
199709,5.19
199710,8.98
199711,9.59
199712,7.43
199801,24.30
199802,22.07
199803,11.58
199804,4.33
199805,4.75
199806,0.44
199807,0.03
199808,0.00
199809,0.36
199810,5.30
199811,27.61
199812,11.23
199901,12.15
199902,22.18
199903,11.86
199904,3.03
199905,4.06
199906,0.09
199907,0.03
199908,0.58
199909,0.00
199910,4.27
199911,12.40
199912,6.57
200001,21.32
200002,13.79
200003,4.85
200004,4.34
200005,4.91
200006,1.47
200007,0.22
200008,0.08
200009,1.00
200010,6.81
200011,4.85
200012,5.74
200101,4.77
200102,5.61
200103,4.28
200104,3.99
200105,2.55
200106,1.77
200107,0.37
200108,0.73
200109,0.77
200110,4.07
200111,15.02
200112,17.97
200201,12.51
200202,9.44
200203,7.08
200204,4.16
200205,1.54
200206,0.75
200207,0.01
200208,0.01
200209,0.36
200210,0.04
200211,7.37
200212,28.02
200301,13.20
200302,6.30
200303,12.24
200304,15.21
200305,1.91
200306,0.13
200307,0.01
200308,0.29
200309,0.70
200310,0.94
200311,9.16
200312,23.13
200401,12.37
200402,14.35
200403,5.13
200404,6.10
200405,1.65
200406,0.29
200407,0.10
200408,1.19
200409,0.97
200410,8.62
200411,2.70
200412,15.49
200501,8.10
200502,2.28
200503,10.83
200504,10.23
200505,8.15
200506,3.66
200507,0.10
200508,0.03
200509,0.48
200510,4.71
200511,13.98
200512,25.53
200601,20.44
200602,8.62
200603,15.79
200604,6.62
200605,3.26
200606,1.78
200607,0.05
200608,0.14
200609,0.38
200610,1.20
200611,20.86
200612,19.38
200701,5.15
200702,14.69
200703,5.79
200704,5.25
200705,1.36
200706,1.34
200707,1.20
200708,0.35
200709,0.91
200710,10.45
200711,8.09
200712,13.13
200801,15.79
200802,6.35
200803,8.08
200804,3.49
200805,0.32
200806,0.50
200807,0.05
200808,0.87
200809,0.03
200810,3.06
200811,10.11
200812,18.73
200901,3.75
200902,10.29
200903,10.06
200904,1.48
200905,5.94
200906,0.99
200907,0.19
200908,0.10
200909,0.60
200910,4.73
200911,9.17
200912,8.07
201001,14.69
201002,9.35
201003,10.89
201004,12.22
201005,5.38
201006,5.35
201007,0.01
201008,0.10
201009,2.49
201010,8.22
201011,10.49
201012,20.33
201101,4.73
201102,7.06
201103,20.31
201104,8.06
201105,4.90
201106,1.60
201107,0.52
201108,0.07
201109,0.29
201110,4.78
201111,8.90
201112,6.13
201201,15.85
201202,4.84
201203,23.65
201204,8.86
201205,1.87
201206,3.03
201207,0.82
201208,0.16
201209,0.02
201210,6.97
201211,15.52
201212,21.03
201301,5.16
201302,3.62
201303,5.82
201304,4.01
201305,3.38
201306,1.33
201307,0.02
201308,0.54
201309,5.87
201310,0.11
201311,3.34
201312,1.80
201401,3.11
201402,11.58
201403,13.72
201404,2.91
201405,2.14
201406,0.95
201407,0.12
201408,0.15
201409,3.74
201410,8.17
201411,6.68
201412,13.89
201501,3.49
201502,11.17
201503,5.65
201504,4.36
201505,0.68
201506,0.45
201507,0.64
201508,0.86
201509,1.05
201510,2.04
201511,8.15
201512,30.81
201601,19.64
201602,5.76
201603,13.98
201604,4.37
201605,1.34
201606,0.61
201607,0.71
201608,0.00
201609,0.06
201610,22.70
201611,11.84
201612,16.58
201701,19.87
201702,22.11
201703,13.67
201704,11.46
201705,2.31
201706,1.64
201707,0.00
201708,0.10
201709,1.42
201710,2.75
201711,13.35
201712,3.88
201801,13.33
201802,2.90
201803,13.41
201804,7.41
201805,0.72
201806,1.34
201807,0.01
201808,0.00
201809,0.24
201810,1.35
201811,5.16
201812,8.11
201901,13.57
