Date,Value
199302,7.86
199303,3.27
199304,0.28
199305,0.49
199306,0.34
199307,0.00
199308,0.00
199309,0.00
199310,0.20
199311,1.64
199312,1.93
199401,2.54
199402,5.44
199403,0.88
199404,1.37
199405,1.42
199406,0.01
199407,0.00
199408,0.00
199409,0.36
199410,0.79
199411,2.87
199412,1.81
199501,13.77
199502,1.18
199503,11.20
199504,1.28
199505,0.94
199506,0.42
199507,0.08
199508,0.00
199509,0.00
199510,0.00
199511,0.10
199512,3.59
199601,4.98
199602,7.24
199603,2.40
199604,1.17
199605,1.14
199606,0.02
199607,0.01
199608,0.00
199609,0.02
199610,2.57
199611,3.01
199612,8.67
199701,8.73
199702,0.26
199703,0.11
199704,0.18
199705,0.05
199706,0.04
199707,0.02
199708,0.08
199709,0.05
199710,0.22
199711,5.75
199712,5.24
199801,6.68
199802,15.97
199803,3.78
199804,2.96
199805,2.51
199806,0.09
199807,0.01
199808,0.00
199809,0.11
199810,0.43
199811,2.96
199812,1.25
199901,2.93
199902,2.99
199903,3.37
199904,2.04
199905,0.03
199906,0.10
199907,0.00
199908,0.01
199909,0.32
199910,0.05
199911,1.71
199912,0.19
200001,6.39
200002,8.62
200003,2.04
200004,1.68
200005,0.35
200006,0.23
200007,0.01
200008,0.07
200009,0.17
200010,2.83
200011,0.22
200012,0.34
200101,5.95
200102,5.38
200103,3.31
200104,1.87
200105,0.00
200106,0.01
200107,0.02
200108,0.01
200109,0.07
200110,0.32
200111,3.77
200112,4.94
200201,1.36
200202,1.15
200203,1.67
200204,0.55
200205,0.44
200206,0.01
200207,0.00
200208,0.01
200209,0.01
200210,0.01
200211,3.67
200212,7.98
200301,1.15
200302,2.45
200303,1.60
200304,2.43
200305,1.36
200306,0.01
200307,0.04
200308,0.08
200309,0.00
200310,0.19
200311,1.00
200312,6.10
200401,1.63
200402,6.31
200403,0.54
200404,0.04
200405,0.01
200406,0.02
200407,0.01
200408,0.00
200409,0.02
200410,4.26
200411,1.32
200412,7.74
200501,5.85
200502,5.88
200503,3.96
200504,1.56
200505,0.87
200506,0.14
200507,0.06
200508,0.02
200509,0.04
200510,0.06
200511,0.83
200512,5.35
200601,4.91
200602,1.95
200603,6.04
200604,4.40
200605,1.38
200606,0.00
200607,0.03
200608,0.00
200609,0.00
200610,0.37
200611,1.14
200612,2.86
200701,1.09
200702,3.48
200703,0.50
200704,1.00
200705,0.06
200706,0.01
200707,0.01
200708,0.06
200709,0.36
200710,0.92
200711,0.22
200712,2.00
200801,10.28
200802,2.87
200803,0.24
200804,0.42
200805,0.04
200806,0.00
200807,0.01
200808,0.00
200809,0.00
200810,0.17
200811,1.51
200812,2.23
200901,2.23
200902,5.87
200903,2.30
200904,0.42
200905,0.32
200906,0.05
200907,0.01
200908,0.03
200909,0.12
200910,3.78
200911,0.19
200912,3.10
201001,7.61
201002,4.67
201003,1.90
201004,3.88
201005,0.46
201006,0.01
201007,0.03
201008,0.02
201009,0.01
201010,1.06
201011,2.46
201012,6.89
201101,2.60
201102,4.70
201103,7.09
201104,0.46
201105,1.12
201106,0.36
201107,0.01
201108,0.00
201109,0.01
201110,1.50
201111,2.28
201112,0.17
201201,2.65
201202,0.93
201203,3.89
201204,2.75
201205,0.06
201206,0.09
201207,0.01
201208,0.01
201209,0.00
201210,0.46
201211,3.62
201212,5.47
201301,1.31
201302,0.58
201303,0.81
201304,0.30
201305,0.06
201306,0.01
201307,0.00
201308,0.01
201309,0.05
201310,0.22
201311,0.51
201312,0.32
201401,0.11
201402,4.69
201403,2.13
201404,1.46
201405,0.04
201406,0.00
201407,0.02
201408,0.00
201409,0.12
201410,0.57
201411,2.03
201412,8.76
201501,0.10
201502,2.19
201503,0.29
201504,1.24
201505,0.39
201506,0.05
201507,0.13
201508,0.04
201509,0.04
201510,0.43
201511,3.07
201512,3.27
201601,6.92
201602,1.10
201603,4.83
201604,0.77
201605,0.24
201606,0.01
201607,0.00
201608,0.00
201609,0.00
201610,2.31
201611,1.95
201612,2.73
201701,12.07
201702,7.60
201703,2.01
201704,1.74
201705,0.11
201706,0.05
201707,0.03
201708,0.02
201709,0.07
201710,0.15
201711,1.04
201712,0.13
201801,3.93
201802,0.35
201803,6.84
201804,1.24
201805,0.06
201806,0.00
201807,0.01
201808,0.00
201809,0.00
201810,0.27
201811,3.96
201812,2.55
201901,5.08
