Date,Value
201406,0.35
201407,0.02
201408,0.02
201409,3.09
201410,4.74
201411,3.89
201412,9.76
201501,1.36
201502,5.04
201503,3.20
201504,2.57
201505,0.07
201506,0.04
201507,0.15
201508,0.41
201509,0.27
201510,1.18
201511,4.89
201512,14.67
201601,12.06
201602,2.98
201603,8.11
201604,2.85
201605,0.76
201606,0.02
201607,0.54
201608,0.04
201609,0.01
201610,10.93
201611,6.98
201612,7.87
201701,10.52
201702,11.10
201703,7.98
201704,5.46
201705,1.31
201706,0.59
201707,0.07
201708,0.05
201709,1.01
201710,1.64
201711,7.41
201712,1.94
201801,7.86
201802,2.87
201803,8.50
201804,5.02
201805,0.80
201806,0.70
201807,0.03
201808,0.06
201809,0.19
201810,0.86
201811,4.95
201812,4.96
201901,6.67
