Date,Value
197202,7.30
197203,6.58
197204,4.08
197205,2.03
197206,2.20
197207,1.53
197208,1.24
197209,3.39
197210,0.94
197211,4.12
197212,8.81
197301,4.88
197302,1.88
197303,2.70
197304,1.35
197305,2.08
197306,1.83
197307,0.17
197308,0.37
197309,2.45
197310,4.09
197311,9.91
197312,9.71
197401,9.92
197402,5.59
197403,6.12
197404,3.68
197405,2.70
197406,1.40
197407,1.98
197408,0.24
197409,0.51
197410,1.00
197411,6.21
197412,7.94
197501,7.98
197502,5.49
197503,4.07
197504,2.27
197505,2.11
197506,1.46
197507,0.84
197508,3.17
197509,0.10
197510,7.33
197511,7.01
197512,9.09
197601,6.71
197602,5.54
197603,4.11
197604,2.50
197605,2.01
197606,1.39
197607,1.03
197608,2.94
197609,0.81
197610,1.78
197611,1.61
197612,2.75
197701,1.96
197702,2.93
197703,4.98
197704,1.19
197705,3.31
197706,1.12
197707,0.67
197708,2.70
197709,3.16
197710,2.60
197711,7.33
197712,9.61
197801,4.89
197802,3.66
197803,2.98
197804,3.76
197805,2.78
197806,1.28
197807,1.49
197808,2.42
197809,3.88
197810,0.85
197811,4.40
197812,3.60
197901,2.23
197902,7.22
197903,2.56
197904,2.64
197905,1.68
197906,0.94
197907,1.10
197908,1.34
197909,2.03
197910,4.39
197911,2.69
197912,9.38
198001,5.34
198002,5.83
198003,3.77
198004,3.14
198005,2.61
198006,2.35
198007,0.74
198008,1.11
198009,2.51
198010,1.31
198011,7.54
198012,8.49
198101,2.17
198102,6.05
198103,2.85
198104,4.09
198105,2.89
198106,3.59
198107,1.11
198108,0.40
198109,2.69
198110,4.98
198111,4.98
198112,8.00
198201,7.57
198202,7.19
198203,4.01
198204,3.69
198205,1.05
198206,1.57
198207,1.58
198208,1.06
198209,2.49
198210,4.61
198211,4.98
198212,7.59
198301,7.71
198302,6.39
198303,6.38
198304,2.23
198305,1.76
198306,2.58
198307,3.09
198308,1.51
198309,2.15
198310,1.84
198311,11.20
198312,4.99
198401,5.70
198402,4.37
198403,4.81
198404,3.52
198405,4.31
198406,3.20
198407,0.20
198408,0.65
198409,2.09
198410,4.08
198411,9.01
198412,5.03
198501,0.73
198502,3.44
198503,3.35
198504,2.51
198505,1.58
198506,2.04
198507,0.20
198508,0.84
198509,2.76
198510,6.17
198511,4.59
198512,1.78
198601,7.38
198602,5.97
198603,3.54
198604,2.66
198605,2.68
198606,0.91
198607,1.26
198608,0.21
198609,3.09
198610,2.45
198611,7.66
198612,3.82
198701,5.57
198702,3.15
198703,5.39
198704,2.46
198705,2.73
198706,0.89
198707,1.47
198708,0.54
198709,0.51
198710,0.25
198711,3.37
198712,8.06
198801,4.32
198802,2.43
198803,5.52
198804,4.11
198805,3.08
198806,1.86
198807,0.78
198808,0.36
198809,2.17
198810,2.38
198811,8.75
198812,4.19
198901,5.32
198902,2.99
198903,5.86
198904,2.89
198905,2.74
198906,1.02
198907,0.82
198908,1.60
