"","Date","Value","Index"
"592",1948-04-01,1020.68,"NPI"
"593",1948-05-01,1016.02,"NPI"
"594",1948-06-01,1015.45,"NPI"
"595",1948-07-01,1017.24,"NPI"
"596",1948-08-01,1017.84,"NPI"
"597",1948-09-01,1015.48,"NPI"
"598",1948-10-01,1010.82,"NPI"
"599",1948-11-01,1010.59,"NPI"
"600",1948-12-01,1014.17,"NPI"
"601",1949-01-01,1012,"NPI"
"602",1949-02-01,1010.89,"NPI"
"603",1949-03-01,1006.94,"NPI"
"604",1949-04-01,1013.55,"NPI"
"605",1949-05-01,1015.5,"NPI"
"606",1949-06-01,1016.56,"NPI"
"607",1949-07-01,1018.76,"NPI"
"608",1949-08-01,1017.02,"NPI"
"609",1949-09-01,1013.08,"NPI"
"610",1949-10-01,1012.41,"NPI"
"611",1949-11-01,1008.08,"NPI"
"612",1949-12-01,1010.48,"NPI"
"613",1950-01-01,1014.87,"NPI"
"614",1950-02-01,1010.4,"NPI"
"615",1950-03-01,1008.13,"NPI"
"616",1950-04-01,1015.49,"NPI"
"617",1950-05-01,1015.47,"NPI"
"618",1950-06-01,1015.51,"NPI"
"619",1950-07-01,1016.23,"NPI"
"620",1950-08-01,1012.76,"NPI"
"621",1950-09-01,1012.62,"NPI"
"622",1950-10-01,1010.76,"NPI"
"623",1950-11-01,1016.37,"NPI"
"624",1950-12-01,1007.97,"NPI"
"625",1951-01-01,1008.32,"NPI"
"626",1951-02-01,1011.16,"NPI"
"627",1951-03-01,1015.69,"NPI"
"628",1951-04-01,1011.91,"NPI"
"629",1951-05-01,1012.74,"NPI"
"630",1951-06-01,1014.2,"NPI"
"631",1951-07-01,1017.91,"NPI"
"632",1951-08-01,1016.23,"NPI"
"633",1951-09-01,1012.42,"NPI"
"634",1951-10-01,1011.47,"NPI"
"635",1951-11-01,1009.47,"NPI"
"636",1951-12-01,1013.85,"NPI"
"637",1952-01-01,1010.38,"NPI"
"638",1952-02-01,1007.72,"NPI"
"639",1952-03-01,1014.06,"NPI"
"640",1952-04-01,1013.69,"NPI"
"641",1952-05-01,1015.81,"NPI"
"642",1952-06-01,1014.48,"NPI"
"643",1952-07-01,1018.43,"NPI"
"644",1952-08-01,1016.99,"NPI"
"645",1952-09-01,1014.38,"NPI"
"646",1952-10-01,1012.42,"NPI"
"647",1952-11-01,1008.9,"NPI"
"648",1952-12-01,1003.78,"NPI"
"649",1953-01-01,1002.53,"NPI"
"650",1953-02-01,1008.16,"NPI"
"651",1953-03-01,1014.61,"NPI"
"652",1953-04-01,1010.4,"NPI"
"653",1953-05-01,1013.4,"NPI"
"654",1953-06-01,1017.13,"NPI"
"655",1953-07-01,1018.2,"NPI"
"656",1953-08-01,1016.7,"NPI"
"657",1953-09-01,1015.67,"NPI"
"658",1953-10-01,1010.53,"NPI"
"659",1953-11-01,1005.94,"NPI"
"660",1953-12-01,1008.12,"NPI"
"661",1954-01-01,1010.84,"NPI"
"662",1954-02-01,1007.36,"NPI"
"663",1954-03-01,1016.82,"NPI"
"664",1954-04-01,1017.54,"NPI"
